"formA","formB","scaled"
77,85,215.093270176691
84,81,233.097241827541
69,65,194.517302575719
69,76,194.517302575719
71,61,199.661294475962
59,58,168.797343074504
70,70,197.089298525841
86,82,238.241233727784
65,61,184.229318775233
55,55,158.509359274018
77,72,215.093270176691
70,68,197.089298525841
60,61,171.369339024626
79,67,220.237262076934
58,48,166.225347124383
75,69,209.949278276448
59,58,168.797343074504
59,59,168.797343074504
77,81,215.093270176691
62,63,176.513330924869
61,58,173.941334974747
74,74,207.377282326327
63,63,179.08532687499
70,61,197.089298525841
53,56,153.365367373775
56,71,161.08135522414
69,66,194.517302575719
46,36,135.361395722925
62,51,176.513330924869
70,62,197.089298525841
41,40,122.501415972318
79,79,220.237262076934
63,65,179.08532687499
43,41,127.645407872561
36,39,109.64143622171
50,46,145.649379523411
53,51,153.365367373775
50,51,145.649379523411
55,50,158.509359274018
65,60,184.229318775233
61,55,173.941334974747
52,43,150.793371423654
28,30,89.0654686207384
52,54,150.793371423654
52,41,150.793371423654
44,40,130.217403822682
60,56,171.369339024626
56,54,161.08135522414
39,32,117.357424072075
35,40,107.069440271589
46,49,135.361395722925
49,44,143.07738357329
44,49,130.217403822682
49,47,143.07738357329
50,40,145.649379523411
49,45,143.07738357329
61,54,173.941334974747
45,34,132.789399772804
68,63,191.945306625598
55,54,158.509359274018
66,79,186.801314725355
61,63,173.941334974747
68,72,191.945306625598
61,57,173.941334974747
65,65,184.229318775233
64,57,181.657322825112
66,71,186.801314725355
38,36,114.785428121953
47,47,137.933391673047
67,61,189.373310675476
56,51,161.08135522414
39,43,117.357424072075
59,55,168.797343074504
61,63,173.941334974747
66,63,186.801314725355
54,55,155.937363323897
43,45,127.645407872561
61,52,173.941334974747
66,67,186.801314725355
54,55,155.937363323897
35,36,107.069440271589
83,82,230.52524587742
82,92,227.953249927298
47,48,137.933391673047
67,73,189.373310675476
78,76,217.665266126812
73,78,204.805286376205
64,66,181.657322825112
52,58,150.793371423654
61,61,173.941334974747
72,72,202.233290426084
53,58,153.365367373775
56,49,161.08135522414
79,71,220.237262076934
77,64,215.093270176691
54,52,155.937363323897
63,66,179.08532687499
78,67,217.665266126812
68,75,191.945306625598
60,49,171.369339024626
83,71,230.52524587742
60,66,171.369339024626
54,49,155.937363323897
76,78,212.521274226569
73,68,204.805286376205
75,85,209.949278276448
80,84,222.809258027055
71,69,199.661294475962
68,70,191.945306625598
58,63,166.225347124383
72,71,202.233290426084
66,66,186.801314725355
80,77,222.809258027055
73,60,204.805286376205
67,53,189.373310675476
53,52,153.365367373775
78,80,217.665266126812
72,75,202.233290426084
75,69,209.949278276448
64,55,181.657322825112
65,59,184.229318775233
86,77,238.241233727784
78,75,217.665266126812
41,36,122.501415972318
69,65,194.517302575719
86,78,238.241233727784
70,81,197.089298525841
65,74,184.229318775233
64,62,181.657322825112
71,65,199.661294475962
69,67,194.517302575719
65,67,184.229318775233
54,59,155.937363323897
65,67,184.229318775233
40,43,119.929420022196
73,70,204.805286376205
40,44,119.929420022196
61,65,173.941334974747
74,68,207.377282326327
68,72,191.945306625598
74,72,207.377282326327
58,55,166.225347124383
58,56,166.225347124383
68,79,191.945306625598
66,63,186.801314725355
61,65,173.941334974747
70,65,197.089298525841
77,81,215.093270176691
63,55,179.08532687499
72,80,202.233290426084
64,64,181.657322825112
